,ids1,ids2,images1,images2,result,tiers,votes1,votes2
1590,85377,85883,https://img.animebracket.com/1tvl.jpg,https://img.animebracket.com/1u9n.jpg,1,1,4005,3993
1591,85621,85668,https://img.animebracket.com/1u2d.jpg,https://img.animebracket.com/1u3o.jpg,1,1,5551,3071
1592,86339,87330,https://img.animebracket.com/1umb.jpg,https://img.animebracket.com/1vdu.jpg,1,1,5156,3136
1593,85464,86498,https://img.animebracket.com/1ty0.jpg,https://img.animebracket.com/1uqq.jpg,1,1,7662,1897
1594,85780,87990,https://img.animebracket.com/1u6s.jpg,https://img.animebracket.com/1vw6.jpg,1,1,5351,3097
1595,85223,87786,https://img.animebracket.com/1trb.jpg,https://img.animebracket.com/1vqi.jpg,1,1,6385,2336
1596,85566,85350,https://img.animebracket.com/1u0u.jpg,https://img.animebracket.com/1tuu.jpg,1,1,4773,4070
1597,85475,86740,https://img.animebracket.com/1tyb.jpg,https://img.animebracket.com/1uxg.jpg,1,1,7302,2054
1598,85967,87420,https://img.animebracket.com/1ubz.jpg,https://img.animebracket.com/1vgc.jpg,0,1,3525,3914
1599,85201,87476,https://img.animebracket.com/1tqp.jpg,https://img.animebracket.com/1vhw.jpg,1,1,5770,2159
1600,85213,87079,https://img.animebracket.com/1tr1.jpg,https://img.animebracket.com/1v6v.jpg,1,1,4673,2572
1601,85347,86723,https://img.animebracket.com/1tur.jpg,https://img.animebracket.com/1uwz.jpg,1,1,5956,1859
1602,85387,85229,https://img.animebracket.com/1tvv.jpg,https://img.animebracket.com/1trh.jpg,1,1,5416,2303
1603,85631,85587,https://img.animebracket.com/1u2n.jpg,https://img.animebracket.com/1u1f.jpg,1,1,5057,3449
1604,85220,86094,https://img.animebracket.com/1tr8.jpg,https://img.animebracket.com/1ufi.jpg,1,1,3935,3875
1605,85417,87562,https://img.animebracket.com/1twp.jpg,https://img.animebracket.com/1vka.jpg,1,1,7085,1676
1606,85767,86652,https://img.animebracket.com/1u6f.jpg,https://img.animebracket.com/1uv0.jpg,1,1,3958,2963
1607,85496,85593,https://img.animebracket.com/1tyw.jpg,https://img.animebracket.com/1u1l.jpg,1,1,5537,1761
1608,85838,85484,https://img.animebracket.com/1u8e.jpg,https://img.animebracket.com/1tyk.jpg,1,1,4431,2822
1609,86728,85405,https://img.animebracket.com/1ux4.jpg,https://img.animebracket.com/1twd.jpg,1,1,6648,1993
1610,86331,85348,https://img.animebracket.com/1um3.jpg,https://img.animebracket.com/1tus.jpg,1,1,3795,3677
1611,85234,87707,https://img.animebracket.com/1trm.jpg,https://img.animebracket.com/1vob.jpg,1,1,6401,1993
1612,85358,87289,https://img.animebracket.com/1tv2.jpg,https://img.animebracket.com/1vcp.jpg,1,1,4726,2525
1613,85572,87622,https://img.animebracket.com/1u10.jpg,https://img.animebracket.com/1vly.jpg,1,1,7064,1709
1614,85179,85573,https://img.animebracket.com/1tq3.jpg,https://img.animebracket.com/1u11.jpg,0,1,3439,3702
1615,86343,87901,https://img.animebracket.com/1umf.jpg,https://img.animebracket.com/1vtp.jpg,1,1,4681,2427
1616,85231,86238,https://img.animebracket.com/1trj.jpg,https://img.animebracket.com/1uji.jpg,1,1,4103,2651
1617,85933,85495,https://img.animebracket.com/1ub1.jpg,https://img.animebracket.com/1tyv.jpg,1,1,5357,2153
1618,85626,85467,https://img.animebracket.com/1u2i.jpg,https://img.animebracket.com/1ty3.jpg,1,1,4140,3110
1619,85288,85369,https://img.animebracket.com/1tt4.jpg,https://img.animebracket.com/1tvd.jpg,1,1,5384,2558
1620,86169,85731,https://img.animebracket.com/1uhl.jpg,https://img.animebracket.com/1u5f.jpg,1,1,4177,3412
1621,85326,85869,https://img.animebracket.com/1tu6.jpg,https://img.animebracket.com/1u99.jpg,1,1,6434,1976
1622,86920,86423,https://img.animebracket.com/1v2g.jpg,https://img.animebracket.com/1uon.jpg,0,1,3418,3690
1623,85531,87104,https://img.animebracket.com/1tzv.jpg,https://img.animebracket.com/1v7k.jpg,1,1,4685,2905
1624,85466,87102,https://img.animebracket.com/1ty2.jpg,https://img.animebracket.com/1v7i.jpg,1,1,4527,2179
1625,85190,86173,https://img.animebracket.com/1tqe.jpg,https://img.animebracket.com/1uhp.jpg,1,1,6598,1615
1626,85186,85303,https://img.animebracket.com/1tqa.jpg,https://img.animebracket.com/1ttj.jpg,1,1,3689,3343
1627,85263,87212,https://img.animebracket.com/1tsf.jpg,https://img.animebracket.com/1vak.jpg,1,1,5929,1797
1628,85232,86105,https://img.animebracket.com/1trk.jpg,https://img.animebracket.com/1uft.jpg,1,1,4454,2400
1629,85249,88147,https://img.animebracket.com/1ts1.jpg,https://img.animebracket.com/1w0j.jpg,1,1,7713,1211
1630,85986,86929,https://img.animebracket.com/1uci.jpg,https://img.animebracket.com/1v2p.jpg,1,1,4334,2570
1631,86246,86150,https://img.animebracket.com/1ujq.jpg,https://img.animebracket.com/1uh2.jpg,1,1,4619,2726
1632,85270,85523,https://img.animebracket.com/1tsm.jpg,https://img.animebracket.com/1tzn.jpg,1,1,4901,2565
1633,85625,85556,https://img.animebracket.com/1u2h.jpg,https://img.animebracket.com/1u0k.jpg,1,1,6435,1470
1634,86969,86125,https://img.animebracket.com/1v3t.jpg,https://img.animebracket.com/1ugd.jpg,1,1,3598,3474
1635,85310,85222,https://img.animebracket.com/1ttq.jpg,https://img.animebracket.com/1tra.jpg,1,1,5213,2524
1636,86148,85407,https://img.animebracket.com/1uh0.jpg,https://img.animebracket.com/1twf.jpg,1,1,4119,2570
1637,85299,86725,https://img.animebracket.com/1ttf.jpg,https://img.animebracket.com/1ux1.jpg,1,1,6404,2174
1638,86577,87281,https://img.animebracket.com/1usx.jpg,https://img.animebracket.com/1vch.jpg,1,1,4146,2914
1639,85429,86156,https://img.animebracket.com/1tx1.jpg,https://img.animebracket.com/1uh8.jpg,1,1,4124,3297
1640,85677,85860,https://img.animebracket.com/1u3x.jpg,https://img.animebracket.com/1u90.jpg,1,1,5170,1880
1641,85654,85861,https://img.animebracket.com/1u3a.jpg,https://img.animebracket.com/1u91.jpg,1,1,6926,1801
1642,85753,85371,https://img.animebracket.com/1u61.jpg,https://img.animebracket.com/1tvf.jpg,1,1,4466,3272
1643,86020,85319,https://img.animebracket.com/1udg.jpg,https://img.animebracket.com/1ttz.jpg,1,1,4768,3083
1644,87447,85402,https://img.animebracket.com/1vh3.jpg,https://img.animebracket.com/1twa.jpg,1,1,3726,3229
1645,85228,85754,https://img.animebracket.com/1trg.jpg,https://img.animebracket.com/1u62.jpg,1,1,7482,1407
1646,85670,88237,https://img.animebracket.com/1u3q.jpg,https://img.animebracket.com/1w31.jpg,1,1,3794,2977
1647,85778,86225,https://img.animebracket.com/1u6q.jpg,https://img.animebracket.com/1uj5.jpg,1,1,4665,2346
1648,85463,85554,https://img.animebracket.com/1txz.jpg,https://img.animebracket.com/1u0i.jpg,1,1,5132,2083
1649,85277,86515,https://img.animebracket.com/1tst.jpg,https://img.animebracket.com/1ur7.jpg,1,1,6460,1245
1650,87127,85202,https://img.animebracket.com/1v87.jpg,https://img.animebracket.com/1tqq.jpg,0,1,2806,3923
1651,85224,85728,https://img.animebracket.com/1trc.jpg,https://img.animebracket.com/1u5c.jpg,1,1,5583,1646
1652,88330,85680,https://img.animebracket.com/1w5m.jpg,https://img.animebracket.com/1u40.jpg,1,1,4157,2804
1653,85461,85281,https://img.animebracket.com/1txx.jpg,https://img.animebracket.com/1tsx.jpg,1,1,5833,2181
1654,85218,85195,https://img.animebracket.com/1tr6.jpg,https://img.animebracket.com/1tqj.jpg,0,1,3168,4195
1655,86029,87670,https://img.animebracket.com/1udp.jpg,https://img.animebracket.com/1vna.jpg,1,1,5957,1974
1656,88463,86544,https://img.animebracket.com/1w9b.jpg,https://img.animebracket.com/1us0.jpg,1,1,3955,2909
1657,85271,87163,https://img.animebracket.com/1tsn.jpg,https://img.animebracket.com/1v97.jpg,1,1,6153,1783
1658,86250,85286,https://img.animebracket.com/1uju.jpg,https://img.animebracket.com/1tt2.jpg,1,1,4573,2608
1659,85254,86297,https://img.animebracket.com/1ts6.jpg,https://img.animebracket.com/1ul5.jpg,1,1,5250,2190
1660,85536,86982,https://img.animebracket.com/1u00.jpg,https://img.animebracket.com/1v46.jpg,1,1,3825,3333
1661,85183,85343,https://img.animebracket.com/1tq7.jpg,https://img.animebracket.com/1tun.jpg,1,1,9194,2624
1662,86506,87340,https://img.animebracket.com/1uqy.jpg,https://img.animebracket.com/1ve4.jpg,1,1,5193,3337
1663,85813,85462,https://img.animebracket.com/1u7p.jpg,https://img.animebracket.com/1txy.jpg,1,1,5968,3150
1664,86726,86910,https://img.animebracket.com/1ux2.jpg,https://img.animebracket.com/1v26.jpg,1,1,6401,2290
1665,85705,85356,https://img.animebracket.com/1u4p.jpg,https://img.animebracket.com/1tv0.jpg,1,1,6673,2459
1666,85311,85701,https://img.animebracket.com/1ttr.jpg,https://img.animebracket.com/1u4l.jpg,1,1,4344,4218
1667,85309,85629,https://img.animebracket.com/1ttp.jpg,https://img.animebracket.com/1u2l.jpg,1,1,5978,2912
1668,87912,85832,https://img.animebracket.com/1vu0.jpg,https://img.animebracket.com/1u88.jpg,1,1,5122,3620
1669,87648,86350,https://img.animebracket.com/1vmo.jpg,https://img.animebracket.com/1umm.jpg,1,1,8262,1921
1670,88092,86284,https://img.animebracket.com/1vz0.jpg,https://img.animebracket.com/1uks.jpg,1,1,5180,3274
1671,85953,85512,https://img.animebracket.com/1ubl.jpg,https://img.animebracket.com/1tzc.jpg,1,1,4987,3504
1672,85887,85459,https://img.animebracket.com/1u9r.jpg,https://img.animebracket.com/1txv.jpg,1,1,5292,3074
1673,85616,86000,https://img.animebracket.com/1u28.jpg,https://img.animebracket.com/1ucw.jpg,1,1,7728,1596
1674,85889,85476,https://img.animebracket.com/1u9t.jpg,https://img.animebracket.com/1tyc.jpg,1,1,4636,4229
1675,85498,85427,https://img.animebracket.com/1tyy.jpg,https://img.animebracket.com/1twz.jpg,1,1,7142,1920
1676,86086,86950,https://img.animebracket.com/1ufa.jpg,https://img.animebracket.com/1v3a.jpg,1,1,5456,3204
1677,85403,86815,https://img.animebracket.com/1twb.jpg,https://img.animebracket.com/1uzj.jpg,1,1,8374,2158
1678,86271,85409,https://img.animebracket.com/1ukf.jpg,https://img.animebracket.com/1twh.jpg,1,1,4028,3695
1679,85184,85453,https://img.animebracket.com/1tq8.jpg,https://img.animebracket.com/1txp.jpg,1,1,5608,2503
1680,85821,85458,https://img.animebracket.com/1u7x.jpg,https://img.animebracket.com/1txu.jpg,1,1,4761,3484
1681,85500,85283,https://img.animebracket.com/1tz0.jpg,https://img.animebracket.com/1tsz.jpg,1,1,6736,2093
1682,86047,87591,https://img.animebracket.com/1ue7.jpg,https://img.animebracket.com/1vl3.jpg,1,1,6029,2490
1683,85406,86079,https://img.animebracket.com/1twe.jpg,https://img.animebracket.com/1uf3.jpg,1,1,6779,2495
1684,85187,85520,https://img.animebracket.com/1tqb.jpg,https://img.animebracket.com/1tzk.jpg,1,1,5116,3227
1685,85870,85386,https://img.animebracket.com/1u9a.jpg,https://img.animebracket.com/1tvu.jpg,1,1,8108,2380
1686,85505,85696,https://img.animebracket.com/1tz5.jpg,https://img.animebracket.com/1u4g.jpg,0,1,3578,4296
1687,86402,85655,https://img.animebracket.com/1uo2.jpg,https://img.animebracket.com/1u3b.jpg,1,1,6074,2048
1688,85198,86098,https://img.animebracket.com/1tqm.jpg,https://img.animebracket.com/1ufm.jpg,1,1,5041,2965
1689,85687,86604,https://img.animebracket.com/1u47.jpg,https://img.animebracket.com/1uto.jpg,1,1,7594,1571
1690,85404,86210,https://img.animebracket.com/1twc.jpg,https://img.animebracket.com/1uiq.jpg,0,1,3865,4214
1691,85723,85518,https://img.animebracket.com/1u57.jpg,https://img.animebracket.com/1tzi.jpg,1,1,6225,2160
1692,85594,85537,https://img.animebracket.com/1u1m.jpg,https://img.animebracket.com/1u01.jpg,1,1,5232,3055
1693,85352,85740,https://img.animebracket.com/1tuw.jpg,https://img.animebracket.com/1u5o.jpg,1,1,7423,1765
1694,85697,86184,https://img.animebracket.com/1u4h.jpg,https://img.animebracket.com/1ui0.jpg,1,1,4152,3675
1695,85545,86042,https://img.animebracket.com/1u09.jpg,https://img.animebracket.com/1ue2.jpg,1,1,6338,1955
1696,85490,88368,https://img.animebracket.com/1tyq.jpg,https://img.animebracket.com/1w6o.jpg,1,1,5452,3235
1697,85527,85727,https://img.animebracket.com/1tzr.jpg,https://img.animebracket.com/1u5b.jpg,1,1,7142,2169
1698,86678,86286,https://img.animebracket.com/1uvq.jpg,https://img.animebracket.com/1uku.jpg,1,1,4670,4104
1699,85657,87117,https://img.animebracket.com/1u3d.jpg,https://img.animebracket.com/1v7x.jpg,1,1,6984,2221
1700,86955,87285,https://img.animebracket.com/1v3f.jpg,https://img.animebracket.com/1vcl.jpg,1,1,6058,2545
1701,85241,87549,https://img.animebracket.com/1trt.jpg,https://img.animebracket.com/1vjx.jpg,1,1,7770,1643
1702,85607,85474,https://img.animebracket.com/1u1z.jpg,https://img.animebracket.com/1tya.jpg,1,1,4641,3609
1703,85469,87349,https://img.animebracket.com/1ty5.jpg,https://img.animebracket.com/1ved.jpg,1,1,5674,2804
1704,85295,85640,https://img.animebracket.com/1ttb.jpg,https://img.animebracket.com/1u2w.jpg,1,1,5395,2511
1705,85751,85396,https://img.animebracket.com/1u5z.jpg,https://img.animebracket.com/1tw4.jpg,1,1,6955,2020
1706,85715,86274,https://img.animebracket.com/1u4z.jpg,https://img.animebracket.com/1uki.jpg,1,1,4044,3425
1707,85665,86419,https://img.animebracket.com/1u3l.jpg,https://img.animebracket.com/1uoj.jpg,1,1,6533,2281
1708,85480,85714,https://img.animebracket.com/1tyg.jpg,https://img.animebracket.com/1u4y.jpg,0,1,3729,3822
1709,85273,87632,https://img.animebracket.com/1tsp.jpg,https://img.animebracket.com/1vm8.jpg,1,1,7989,1675
1710,87074,85308,https://img.animebracket.com/1v6q.jpg,https://img.animebracket.com/1tto.jpg,1,1,4070,3423
1711,85975,86236,https://img.animebracket.com/1uc7.jpg,https://img.animebracket.com/1ujg.jpg,1,1,4009,3433
1712,86018,86601,https://img.animebracket.com/1ude.jpg,https://img.animebracket.com/1utl.jpg,1,1,6068,2046
1713,85401,86376,https://img.animebracket.com/1tw9.jpg,https://img.animebracket.com/1unc.jpg,1,1,6533,2485
1714,85341,85641,https://img.animebracket.com/1tul.jpg,https://img.animebracket.com/1u2x.jpg,1,1,4438,3031
1715,85199,87846,https://img.animebracket.com/1tqn.jpg,https://img.animebracket.com/1vs6.jpg,1,1,6203,2315
1716,85580,85628,https://img.animebracket.com/1u18.jpg,https://img.animebracket.com/1u2k.jpg,1,1,4568,3319
1717,85511,88227,https://img.animebracket.com/1tzb.jpg,https://img.animebracket.com/1w2r.jpg,1,1,7743,1685
1718,85874,85260,https://img.animebracket.com/1u9e.jpg,https://img.animebracket.com/1tsc.jpg,0,1,3838,3991
1719,86178,85681,https://img.animebracket.com/1uhu.jpg,https://img.animebracket.com/1u41.jpg,1,1,5197,3139
1720,85473,88494,https://img.animebracket.com/1ty9.jpg,https://img.animebracket.com/1wa6.jpg,1,1,4842,3072
1721,85204,85907,https://img.animebracket.com/1tqs.jpg,https://img.animebracket.com/1uab.jpg,1,1,7114,2113
1722,86854,87697,https://img.animebracket.com/1v0m.jpg,https://img.animebracket.com/1vo1.jpg,1,1,4298,3335
1723,85226,85755,https://img.animebracket.com/1tre.jpg,https://img.animebracket.com/1u63.jpg,1,1,5717,2248
1724,86145,85570,https://img.animebracket.com/1ugx.jpg,https://img.animebracket.com/1u0y.jpg,1,1,5125,3289
1725,85191,88282,https://img.animebracket.com/1tqf.jpg,https://img.animebracket.com/1w4a.jpg,1,1,9396,2665
1726,85783,85698,https://img.animebracket.com/1u6v.jpg,https://img.animebracket.com/1u4i.jpg,0,1,3593,4893
1727,87034,85808,https://img.animebracket.com/1v5m.jpg,https://img.animebracket.com/1u7k.jpg,1,1,6136,3484
1728,85563,86513,https://img.animebracket.com/1u0r.jpg,https://img.animebracket.com/1ur5.jpg,1,1,6197,2943
1729,85203,85782,https://img.animebracket.com/1tqr.jpg,https://img.animebracket.com/1u6u.jpg,1,1,6753,2616
1730,85757,86336,https://img.animebracket.com/1u65.jpg,https://img.animebracket.com/1um8.jpg,1,1,4430,4037
1731,85290,85827,https://img.animebracket.com/1tt6.jpg,https://img.animebracket.com/1u83.jpg,1,1,7491,1870
1732,86351,86143,https://img.animebracket.com/1umn.jpg,https://img.animebracket.com/1ugv.jpg,1,1,4679,4148
1733,85280,85664,https://img.animebracket.com/1tsw.jpg,https://img.animebracket.com/1u3k.jpg,1,1,8049,1364
1734,85266,85256,https://img.animebracket.com/1tsi.jpg,https://img.animebracket.com/1ts8.jpg,1,1,5516,3300
1735,85325,86491,https://img.animebracket.com/1tu5.jpg,https://img.animebracket.com/1uqj.jpg,1,1,7162,1845
1736,85513,86675,https://img.animebracket.com/1tzd.jpg,https://img.animebracket.com/1uvn.jpg,1,1,4594,3796
1737,85547,85853,https://img.animebracket.com/1u0b.jpg,https://img.animebracket.com/1u8t.jpg,1,1,7682,2356
1738,86013,85499,https://img.animebracket.com/1ud9.jpg,https://img.animebracket.com/1tyz.jpg,1,1,4748,3409
1739,85689,85944,https://img.animebracket.com/1u49.jpg,https://img.animebracket.com/1ubc.jpg,1,1,6483,2372
1740,85418,85212,https://img.animebracket.com/1twq.jpg,https://img.animebracket.com/1tr0.jpg,1,1,5200,3435
1741,86071,85383,https://img.animebracket.com/1uev.jpg,https://img.animebracket.com/1tvr.jpg,1,1,8182,2184
1742,85796,85792,https://img.animebracket.com/1u78.jpg,https://img.animebracket.com/1u74.jpg,1,1,4684,4002
1743,85934,86417,https://img.animebracket.com/1ub2.jpg,https://img.animebracket.com/1uoh.jpg,1,1,6545,2881
1744,86095,85539,https://img.animebracket.com/1ufj.jpg,https://img.animebracket.com/1u03.jpg,1,1,5045,3336
1745,85378,85603,https://img.animebracket.com/1tvm.jpg,https://img.animebracket.com/1u1v.jpg,1,1,7501,1986
1746,85891,88381,https://img.animebracket.com/1u9v.jpg,https://img.animebracket.com/1w71.jpg,1,1,4525,3533
1747,86482,86082,https://img.animebracket.com/1uqa.jpg,https://img.animebracket.com/1uf6.jpg,1,1,6053,2754
1748,85289,85758,https://img.animebracket.com/1tt5.jpg,https://img.animebracket.com/1u66.jpg,1,1,5789,3570
1749,85995,86568,https://img.animebracket.com/1ucr.jpg,https://img.animebracket.com/1uso.jpg,1,1,9037,1469
1750,86235,85424,https://img.animebracket.com/1ujf.jpg,https://img.animebracket.com/1tww.jpg,1,1,4261,4032
1751,85385,85787,https://img.animebracket.com/1tvt.jpg,https://img.animebracket.com/1u6z.jpg,1,1,5999,2702
1752,87406,86702,https://img.animebracket.com/1vfy.jpg,https://img.animebracket.com/1uwe.jpg,1,1,5231,3032
1753,85685,85742,https://img.animebracket.com/1u45.jpg,https://img.animebracket.com/1u5q.jpg,1,1,7184,2295
1754,85361,85328,https://img.animebracket.com/1tv5.jpg,https://img.animebracket.com/1tu8.jpg,1,1,4280,3878
1755,85730,86135,https://img.animebracket.com/1u5e.jpg,https://img.animebracket.com/1ugn.jpg,1,1,6473,1985
1756,85368,86451,https://img.animebracket.com/1tvc.jpg,https://img.animebracket.com/1upf.jpg,1,1,5196,3233
1757,86078,85737,https://img.animebracket.com/1uf2.jpg,https://img.animebracket.com/1u5l.jpg,1,1,9077,1721
1758,85302,86384,https://img.animebracket.com/1tti.jpg,https://img.animebracket.com/1unk.jpg,0,1,3257,4907
1759,86261,85318,https://img.animebracket.com/1uk5.jpg,https://img.animebracket.com/1tty.jpg,1,1,5918,3072
1760,86530,85567,https://img.animebracket.com/1urm.jpg,https://img.animebracket.com/1u0v.jpg,1,1,5208,3190
1761,85522,86007,https://img.animebracket.com/1tzm.jpg,https://img.animebracket.com/1ud3.jpg,1,1,7453,2078
1762,86441,87089,https://img.animebracket.com/1up5.jpg,https://img.animebracket.com/1v75.jpg,1,1,4529,3594
1763,85208,86175,https://img.animebracket.com/1tqw.jpg,https://img.animebracket.com/1uhr.jpg,1,1,6680,2277
1764,85768,87056,https://img.animebracket.com/1u6g.jpg,https://img.animebracket.com/1v68.jpg,1,1,7187,1977
1765,87017,85381,https://img.animebracket.com/1v55.jpg,https://img.animebracket.com/1tvp.jpg,1,1,7364,1972
1766,86991,85366,https://img.animebracket.com/1v4f.jpg,https://img.animebracket.com/1tva.jpg,1,1,4178,3813
1767,85552,87401,https://img.animebracket.com/1u0g.jpg,https://img.animebracket.com/1vft.jpg,1,1,6026,3015
1768,85735,87538,https://img.animebracket.com/1u5j.jpg,https://img.animebracket.com/1vjm.jpg,1,1,5338,3043
1769,85489,87695,https://img.animebracket.com/1typ.jpg,https://img.animebracket.com/1vnz.jpg,1,1,7296,2095
1770,86600,86019,https://img.animebracket.com/1utk.jpg,https://img.animebracket.com/1udf.jpg,1,1,4449,3440
1771,85261,85880,https://img.animebracket.com/1tsd.jpg,https://img.animebracket.com/1u9k.jpg,1,1,6075,2361
1772,85317,86337,https://img.animebracket.com/1ttx.jpg,https://img.animebracket.com/1um9.jpg,1,1,4539,3611
1773,85339,87945,https://img.animebracket.com/1tuj.jpg,https://img.animebracket.com/1vux.jpg,1,1,7892,1789
1774,85775,86012,https://img.animebracket.com/1u6n.jpg,https://img.animebracket.com/1ud8.jpg,1,1,4073,3803
1775,87081,86529,https://img.animebracket.com/1v6x.jpg,https://img.animebracket.com/1url.jpg,1,1,5527,3475
1776,85293,86842,https://img.animebracket.com/1tt9.jpg,https://img.animebracket.com/1v0a.jpg,1,1,5335,3166
1777,86464,87164,https://img.animebracket.com/1ups.jpg,https://img.animebracket.com/1v98.jpg,1,1,6997,2130
1778,85332,86180,https://img.animebracket.com/1tuc.jpg,https://img.animebracket.com/1uhw.jpg,1,1,4828,3474
1779,86596,86705,https://img.animebracket.com/1utg.jpg,https://img.animebracket.com/1uwh.jpg,1,1,6797,2142
1780,85375,86198,https://img.animebracket.com/1tvj.jpg,https://img.animebracket.com/1uie.jpg,1,1,4388,3932
1781,86305,87347,https://img.animebracket.com/1uld.jpg,https://img.animebracket.com/1veb.jpg,1,1,8904,1474
1782,86040,85370,https://img.animebracket.com/1ue0.jpg,https://img.animebracket.com/1tve.jpg,1,1,4205,3764
1783,85549,88136,https://img.animebracket.com/1u0d.jpg,https://img.animebracket.com/1w08.jpg,1,1,6073,2449
1784,85321,86531,https://img.animebracket.com/1tu1.jpg,https://img.animebracket.com/1urn.jpg,1,1,5488,2645
1785,85252,85962,https://img.animebracket.com/1ts4.jpg,https://img.animebracket.com/1ubu.jpg,1,1,6795,2782
1786,85575,87345,https://img.animebracket.com/1u13.jpg,https://img.animebracket.com/1ve9.jpg,0,1,3593,4178
1787,85428,86722,https://img.animebracket.com/1tx0.jpg,https://img.animebracket.com/1uwy.jpg,1,1,6797,2437
1788,85265,85630,https://img.animebracket.com/1tsh.jpg,https://img.animebracket.com/1u2m.jpg,1,1,4569,4057
1789,85182,85262,https://img.animebracket.com/1tq6.jpg,https://img.animebracket.com/1tse.jpg,1,2,11234,1957
1790,85666,85804,https://img.animebracket.com/1u3m.jpg,https://img.animebracket.com/1u7g.jpg,0,2,5556,5847
1791,85330,85582,https://img.animebracket.com/1tua.jpg,https://img.animebracket.com/1u1a.jpg,1,2,8263,3639
1792,85344,86497,https://img.animebracket.com/1tuo.jpg,https://img.animebracket.com/1uqp.jpg,1,2,7002,3949
1793,85604,85391,https://img.animebracket.com/1u1w.jpg,https://img.animebracket.com/1tvz.jpg,1,2,7251,4100
1794,85752,85200,https://img.animebracket.com/1u60.jpg,https://img.animebracket.com/1tqo.jpg,1,2,5817,4863
1795,86569,85367,https://img.animebracket.com/1usp.jpg,https://img.animebracket.com/1tvb.jpg,1,2,7954,3528
1796,85510,85472,https://img.animebracket.com/1tza.jpg,https://img.animebracket.com/1ty8.jpg,1,2,5580,4612
1797,85540,86077,https://img.animebracket.com/1u04.jpg,https://img.animebracket.com/1uf1.jpg,1,2,8428,2889
1798,85712,85644,https://img.animebracket.com/1u4w.jpg,https://img.animebracket.com/1u30.jpg,1,2,5822,5163
1799,85646,85726,https://img.animebracket.com/1u32.jpg,https://img.animebracket.com/1u5a.jpg,1,2,7566,3367
1800,85433,85776,https://img.animebracket.com/1tx5.jpg,https://img.animebracket.com/1u6o.jpg,1,2,5656,4327
1801,85216,85329,https://img.animebracket.com/1tr4.jpg,https://img.animebracket.com/1tu9.jpg,1,2,9026,2619
1802,86511,86087,https://img.animebracket.com/1ur3.jpg,https://img.animebracket.com/1ufb.jpg,0,2,4842,5788
1803,85994,85250,https://img.animebracket.com/1ucq.jpg,https://img.animebracket.com/1ts2.jpg,1,2,6701,4175
1804,85253,86058,https://img.animebracket.com/1ts5.jpg,https://img.animebracket.com/1uei.jpg,0,2,5138,5643
1805,85400,86008,https://img.animebracket.com/1tw8.jpg,https://img.animebracket.com/1ud4.jpg,1,2,9585,2264
1806,85743,85258,https://img.animebracket.com/1u5r.jpg,https://img.animebracket.com/1tsa.jpg,0,2,4972,5135
1807,85416,85333,https://img.animebracket.com/1two.jpg,https://img.animebracket.com/1tud.jpg,1,2,6735,3715
1808,85800,87003,https://img.animebracket.com/1u7c.jpg,https://img.animebracket.com/1v4r.jpg,1,2,6612,4213
1809,85264,85516,https://img.animebracket.com/1tsg.jpg,https://img.animebracket.com/1tzg.jpg,1,2,6689,3376
1810,85384,86431,https://img.animebracket.com/1tvs.jpg,https://img.animebracket.com/1uov.jpg,1,2,5951,3966
1811,85376,85632,https://img.animebracket.com/1tvk.jpg,https://img.animebracket.com/1u2o.jpg,1,2,7313,3512
1812,85398,85514,https://img.animebracket.com/1tw6.jpg,https://img.animebracket.com/1tze.jpg,1,2,5907,4385
1813,85274,85843,https://img.animebracket.com/1tsq.jpg,https://img.animebracket.com/1u8j.jpg,1,2,8039,2766
1814,85638,85558,https://img.animebracket.com/1u2u.jpg,https://img.animebracket.com/1u0m.jpg,1,2,5062,4963
1815,85456,85346,https://img.animebracket.com/1txs.jpg,https://img.animebracket.com/1tuq.jpg,1,2,7325,3656
1816,85647,85542,https://img.animebracket.com/1u33.jpg,https://img.animebracket.com/1u06.jpg,1,2,6685,3342
1817,85535,85377,https://img.animebracket.com/1tzz.jpg,https://img.animebracket.com/1tvl.jpg,1,2,8475,2616
1818,85621,86339,https://img.animebracket.com/1u2d.jpg,https://img.animebracket.com/1umb.jpg,1,2,5691,4333
1819,85464,85780,https://img.animebracket.com/1ty0.jpg,https://img.animebracket.com/1u6s.jpg,1,2,7093,3900
1820,85223,85566,https://img.animebracket.com/1trb.jpg,https://img.animebracket.com/1u0u.jpg,1,2,6452,3993
1821,85475,87420,https://img.animebracket.com/1tyb.jpg,https://img.animebracket.com/1vgc.jpg,1,2,7311,2617
1822,85201,85213,https://img.animebracket.com/1tqp.jpg,https://img.animebracket.com/1tr1.jpg,1,2,5603,3154
1823,85347,85387,https://img.animebracket.com/1tur.jpg,https://img.animebracket.com/1tvv.jpg,1,2,5668,3281
1824,85631,85220,https://img.animebracket.com/1u2n.jpg,https://img.animebracket.com/1tr8.jpg,1,2,4757,4576
1825,85417,85767,https://img.animebracket.com/1twp.jpg,https://img.animebracket.com/1u6f.jpg,1,2,7163,2400
1826,85496,85838,https://img.animebracket.com/1tyw.jpg,https://img.animebracket.com/1u8e.jpg,1,2,5074,3536
1827,86728,86331,https://img.animebracket.com/1ux4.jpg,https://img.animebracket.com/1um3.jpg,1,2,7014,2843
1828,85234,85358,https://img.animebracket.com/1trm.jpg,https://img.animebracket.com/1tv2.jpg,1,2,6056,3424
